order_id,order_date,pick_time,sku_id,qty_picked,pick_location,associate_id,order_type,carrier,ship_method
ORD-1008087,2025-04-23,14:02:05,SKU-01019,1,B-03R-014-1-A,PKR-032,MULTI,FedEx Ground,GROUND
ORD-1012154,2025-04-23,06:58:48,SKU-02681,2,A-01R-018-4-B,PKR-003,SINGLE,FedEx Ground,GROUND
ORD-1015688,2025-04-23,13:41:05,SKU-04166,2,A-02L-020-5-B,PKR-029,MULTI,UPS Ground,PRIORITY_2D
ORD-1013435,2025-04-23,07:47:52,SKU-03403,2,E-01L-019-2-B,PKR-017,MULTI,FedEx Ground,GROUND
ORD-1013607,2025-04-23,18:06:09,SKU-00733,2,A-04R-005-1-B,PKR-003,MULTI,UPS Ground,GROUND
ORD-1009282,2025-04-23,13:32:21,SKU-02243,2,D-02R-010-4-A,PKR-021,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1011482,2025-04-23,18:57:39,SKU-01207,1,B-04R-018-4-B,PKR-012,MULTI,UPS Ground,GROUND
ORD-1008554,2025-04-23,08:26:24,SKU-01803,1,B-03R-020-1-A,PKR-031,MULTI,FedEx Ground,PRIORITY_2D
ORD-1008754,2025-04-23,10:48:15,SKU-03465,1,B-01R-013-4-A,PKR-018,MULTI,UPS 2nd Day Air,GROUND
ORD-1010382,2025-04-23,12:35:43,SKU-01559,2,A-03L-003-4-B,PKR-025,MULTI,FedEx Ground,STANDARD_OVERNIGHT
ORD-1015611,2025-04-23,19:33:39,SKU-02366,2,A-01R-020-4-A,PKR-005,MULTI,UPS 2nd Day Air,GROUND
ORD-1008047,2025-04-23,15:55:57,SKU-04940,1,C-02L-001-4-B,PKR-017,MULTI,USPS Priority Mail,GROUND
ORD-1013526,2025-04-23,19:00:26,SKU-04014,2,E-02R-025-1-B,PKR-007,MULTI,USPS Priority Mail,GROUND
ORD-1014073,2025-04-23,13:14:14,SKU-03018,1,C-02L-015-3-B,PKR-031,MULTI,UPS Ground,GROUND
ORD-1010147,2025-04-23,12:05:33,SKU-02366,1,A-01R-020-4-A,PKR-004,SINGLE,UPS Ground,GROUND
ORD-1009674,2025-04-23,21:35:22,SKU-01565,2,B-04R-003-1-A,PKR-032,MULTI,FedEx Ground,GROUND
ORD-1015995,2025-04-23,12:42:20,SKU-03823,2,C-02R-020-1-B,PKR-023,MULTI,FedEx Ground,GROUND
ORD-1012215,2025-04-23,19:30:57,SKU-03356,2,A-02L-015-2-A,PKR-013,MULTI,FedEx 2Day,GROUND
ORD-1008930,2025-04-23,14:18:26,SKU-01490,2,B-04R-009-1-A,PKR-014,MULTI,UPS Ground,GROUND
ORD-1014267,2025-04-23,06:21:09,SKU-02185,2,C-01R-009-4-B,PKR-018,MULTI,FedEx 2Day,PRIORITY_2D
ORD-1013025,2025-04-23,11:05:05,SKU-04041,2,A-02R-002-2-B,PKR-028,MULTI,FedEx Ground,GROUND
ORD-1015970,2025-04-23,07:01:07,SKU-04328,2,A-02L-021-1-B,PKR-019,MULTI,USPS Priority Mail,GROUND
ORD-1008085,2025-04-23,21:31:03,SKU-02624,1,A-02R-022-1-A,PKR-018,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1011578,2025-04-23,17:49:51,SKU-03994,2,A-01L-010-3-A,PKR-021,MULTI,FedEx Ground,GROUND
ORD-1011367,2025-04-23,07:14:28,SKU-03424,1,A-02R-025-5-B,PKR-003,MULTI,UPS Ground,GROUND
ORD-1012700,2025-04-23,17:29:57,SKU-04328,2,A-02L-021-1-B,PKR-021,MULTI,FedEx Ground,GROUND
ORD-1012514,2025-04-23,08:31:00,SKU-04446,2,B-02R-002-4-B,PKR-016,MULTI,FedEx Ground,STANDARD_OVERNIGHT
ORD-1014121,2025-04-23,21:55:33,SKU-01204,2,A-03R-016-1-B,PKR-028,MULTI,FedEx Ground,GROUND
ORD-1009439,2025-04-23,12:08:45,SKU-02375,2,D-02R-013-3-A,PKR-025,MULTI,FedEx Ground,GROUND
ORD-1011789,2025-04-23,08:37:25,SKU-03727,2,B-02R-023-4-A,PKR-029,MULTI,USPS Priority Mail,GROUND
ORD-1011745,2025-04-23,07:51:37,SKU-04183,2,A-01L-010-2-B,PKR-002,MULTI,FedEx Ground,GROUND
ORD-1009511,2025-04-23,13:49:25,SKU-01498,2,D-03L-014-4-A,PKR-014,MULTI,FedEx Ground,GROUND
ORD-1011990,2025-04-23,09:46:04,SKU-01850,2,A-04R-006-2-A,PKR-009,MULTI,FedEx Ground,GROUND
ORD-1012137,2025-04-23,18:51:55,SKU-01295,2,D-03R-007-3-B,PKR-009,MULTI,USPS Priority Mail,STANDARD_OVERNIGHT
ORD-1015936,2025-04-23,21:05:27,SKU-00724,2,E-04R-005-3-A,PKR-009,MULTI,USPS Priority Mail,GROUND
ORD-1008741,2025-04-23,20:56:03,SKU-04670,1,C-02R-018-2-B,PKR-020,MULTI,UPS Ground,GROUND
ORD-1015821,2025-04-23,18:21:04,SKU-01939,2,C-03L-016-1-B,PKR-021,MULTI,UPS Ground,PRIORITY_2D
ORD-1010383,2025-04-23,10:22:42,SKU-04041,1,A-02R-002-2-B,PKR-021,MULTI,USPS Priority Mail,STANDARD_OVERNIGHT
ORD-1009953,2025-04-23,14:29:45,SKU-04328,2,A-02L-021-1-B,PKR-026,MULTI,UPS Ground,GROUND
ORD-1009577,2025-04-23,20:04:12,SKU-02298,2,A-01L-014-4-A,PKR-030,MULTI,USPS Priority Mail,GROUND
ORD-1014078,2025-04-23,17:03:22,SKU-01857,2,A-04R-005-1-A,PKR-013,MULTI,UPS Ground,GROUND
ORD-1015798,2025-04-23,14:20:49,SKU-01620,2,A-03L-010-4-A,PKR-002,MULTI,USPS Priority Mail,GROUND
ORD-1015819,2025-04-23,10:19:36,SKU-04733,1,A-01R-018-1-A,PKR-031,MULTI,FedEx Ground,GROUND
ORD-1008425,2025-04-23,13:01:41,SKU-01300,1,A-04L-007-2-A,PKR-010,MULTI,FedEx Ground,PRIORITY_2D
ORD-1015886,2025-04-23,07:47:12,SKU-03881,1,B-02R-002-4-A,PKR-029,MULTI,FedEx 2Day,PRIORITY_2D
ORD-1010936,2025-04-23,11:04:50,SKU-01006,2,E-04L-008-2-B,PKR-022,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1011009,2025-04-23,15:31:41,SKU-02045,2,B-01R-025-3-A,PKR-023,MULTI,FedEx Ground,STANDARD_OVERNIGHT
ORD-1011958,2025-04-23,09:03:08,SKU-02681,1,A-01R-018-4-B,PKR-021,MULTI,UPS Ground,PRIORITY_2D
ORD-1015117,2025-04-23,21:57:44,SKU-00872,2,A-04L-005-1-A,PKR-010,MULTI,USPS Priority Mail,GROUND
ORD-1010375,2025-04-23,09:28:08,SKU-03729,2,D-01R-011-4-A,PKR-021,MULTI,UPS Ground,PRIORITY_2D
ORD-1015150,2025-04-23,06:45:00,SKU-02281,1,A-01L-025-3-B,PKR-009,MULTI,UPS Ground,GROUND
ORD-1015494,2025-04-23,18:13:14,SKU-03018,1,C-02L-015-3-B,PKR-003,MULTI,USPS Priority Mail,GROUND
ORD-1008867,2025-04-23,10:35:35,SKU-02585,1,A-01R-012-4-A,PKR-008,MULTI,FedEx Ground,PRIORITY_2D
ORD-1014075,2025-04-23,17:35:59,SKU-02534,2,B-02R-001-4-B,PKR-020,MULTI,USPS Priority Mail,STANDARD_OVERNIGHT
ORD-1015235,2025-04-23,10:21:54,SKU-02125,1,A-01R-020-2-B,PKR-028,MULTI,USPS Priority Mail,GROUND
ORD-1011938,2025-04-23,13:10:44,SKU-01204,2,A-03R-016-1-B,PKR-024,SINGLE,FedEx Ground,GROUND
ORD-1015107,2025-04-23,12:54:25,SKU-02104,1,B-01R-002-1-A,PKR-003,MULTI,FedEx Ground,GROUND
ORD-1011874,2025-04-23,19:49:40,SKU-00112,2,B-04L-009-4-A,PKR-030,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1008907,2025-04-23,06:21:45,SKU-00910,2,B-04R-014-3-A,PKR-006,MULTI,FedEx Ground,GROUND
ORD-1009576,2025-04-23,11:11:28,SKU-02939,2,A-02R-016-5-A,PKR-023,MULTI,FedEx Ground,GROUND
ORD-1012995,2025-04-23,07:03:13,SKU-02585,2,A-01R-012-4-A,PKR-013,MULTI,UPS Ground,GROUND
ORD-1012557,2025-04-23,17:28:00,SKU-03606,1,C-01R-012-4-A,PKR-024,MULTI,USPS Priority Mail,STANDARD_OVERNIGHT
ORD-1009521,2025-04-23,12:45:11,SKU-02124,2,B-01R-023-4-A,PKR-023,MULTI,FedEx Ground,GROUND
ORD-1015932,2025-04-23,08:50:58,SKU-01552,2,A-04R-001-1-B,PKR-010,MULTI,FedEx Ground,GROUND
ORD-1015854,2025-04-23,09:58:45,SKU-02775,1,C-01R-023-3-A,PKR-024,MULTI,UPS Ground,PRIORITY_2D
ORD-1010629,2025-04-23,18:19:17,SKU-02772,1,A-02R-012-5-A,PKR-008,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1009415,2025-04-23,10:57:03,SKU-04328,2,A-02L-021-1-B,PKR-012,MULTI,FedEx Ground,GROUND
ORD-1015568,2025-04-23,14:25:46,SKU-04041,1,A-02R-002-2-B,PKR-028,MULTI,FedEx 2Day,GROUND
ORD-1013694,2025-04-23,07:16:08,SKU-02050,2,C-02L-007-1-A,PKR-020,MULTI,UPS Ground,GROUND
ORD-1008493,2025-04-23,07:47:39,SKU-04273,2,C-02R-020-5-A,PKR-021,MULTI,USPS Priority Mail,GROUND
ORD-1013920,2025-04-23,07:02:52,SKU-02816,2,A-02R-004-2-A,PKR-006,MULTI,UPS Ground,GROUND
ORD-1013131,2025-04-23,19:34:23,SKU-02357,2,C-02L-006-2-A,PKR-003,MULTI,UPS Ground,PRIORITY_2D
ORD-1013925,2025-04-23,16:41:40,SKU-04928,2,B-01L-013-2-B,PKR-006,MULTI,UPS Ground,GROUND
ORD-1011723,2025-04-23,06:12:55,SKU-02973,2,B-01R-015-1-A,PKR-020,MULTI,FedEx 2Day,GROUND
ORD-1010427,2025-04-23,16:36:09,SKU-02681,1,A-01R-018-4-B,PKR-005,MULTI,UPS 2nd Day Air,GROUND
ORD-1014835,2025-04-23,21:59:12,SKU-04192,1,C-01R-024-5-A,PKR-029,MULTI,USPS Priority Mail,GROUND
ORD-1012306,2025-04-23,19:02:21,SKU-01490,2,B-04R-009-1-A,PKR-020,MULTI,UPS 2nd Day Air,GROUND
ORD-1009817,2025-04-23,06:11:44,SKU-04041,2,A-02R-002-2-B,PKR-014,MULTI,FedEx Ground,PRIORITY_2D
ORD-1014556,2025-04-23,11:16:09,SKU-00872,2,A-04L-005-1-A,PKR-012,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1012524,2025-04-23,21:51:52,SKU-03413,2,C-01R-011-1-B,PKR-021,MULTI,USPS Priority Mail,GROUND
ORD-1014090,2025-04-23,13:00:15,SKU-00390,2,C-03L-009-2-A,PKR-023,MULTI,UPS 2nd Day Air,GROUND
ORD-1009848,2025-04-23,07:31:37,SKU-02767,1,C-02R-013-1-B,PKR-013,SINGLE,UPS Ground,GROUND
ORD-1010675,2025-04-23,08:20:35,SKU-00392,1,B-03L-019-1-B,PKR-016,MULTI,USPS Priority Mail,GROUND
ORD-1013252,2025-04-23,21:27:15,SKU-01019,2,B-03R-014-1-A,PKR-019,MULTI,UPS Ground,GROUND
ORD-1012150,2025-04-23,18:28:33,SKU-02104,2,B-01R-002-1-A,PKR-011,MULTI,FedEx Ground,GROUND
ORD-1009319,2025-04-23,11:20:11,SKU-04946,2,C-01L-023-3-A,PKR-010,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1012441,2025-04-23,13:25:44,SKU-00021,2,E-04R-009-2-A,PKR-002,MULTI,USPS Priority Mail,GROUND
ORD-1009736,2025-04-23,16:23:11,SKU-00037,2,A-03L-004-3-A,PKR-028,MULTI,UPS Ground,GROUND
ORD-1009091,2025-04-23,12:43:35,SKU-02585,1,A-01R-012-4-A,PKR-032,MULTI,UPS Ground,GROUND
ORD-1014125,2025-04-23,17:17:13,SKU-04328,2,A-02L-021-1-B,PKR-026,MULTI,UPS 2nd Day Air,GROUND
ORD-1008498,2025-04-23,17:37:53,SKU-04328,2,A-02L-021-1-B,PKR-007,MULTI,USPS Priority Mail,GROUND
ORD-1009668,2025-04-23,07:35:40,SKU-02564,1,C-01L-011-5-B,PKR-010,MULTI,UPS Ground,GROUND
ORD-1012454,2025-04-23,14:21:55,SKU-02609,2,C-01R-013-1-B,PKR-011,MULTI,FedEx Ground,GROUND
ORD-1008004,2025-04-23,07:13:37,SKU-02977,1,C-02L-014-2-B,PKR-017,MULTI,UPS Ground,GROUND
ORD-1013347,2025-04-23,08:54:10,SKU-02272,2,A-02R-002-5-A,PKR-017,SINGLE,FedEx 2Day,GROUND
ORD-1011830,2025-04-23,20:38:09,SKU-01783,2,E-04L-019-4-A,PKR-030,MULTI,FedEx 2Day,GROUND
ORD-1015584,2025-04-23,21:26:47,SKU-01925,2,C-04L-019-2-B,PKR-026,MULTI,USPS Priority Mail,GROUND
ORD-1013814,2025-04-23,07:03:00,SKU-04328,1,A-02L-021-1-B,PKR-021,MULTI,UPS Ground,GROUND
ORD-1015932,2025-04-23,08:50:58,SKU-02891,1,A-02L-014-3-A,PKR-010,MULTI,FedEx Ground,GROUND
ORD-1011377,2025-04-23,19:01:33,SKU-02830,2,D-01R-023-3-B,PKR-015,MULTI,UPS Ground,GROUND
ORD-1009943,2025-04-23,12:56:57,SKU-03649,2,D-01R-019-3-A,PKR-026,MULTI,UPS Ground,PRIORITY_2D
ORD-1008229,2025-04-23,08:42:42,SKU-02575,2,A-01L-016-2-A,PKR-009,MULTI,UPS Ground,GROUND
ORD-1008949,2025-04-23,07:31:52,SKU-03823,2,C-02R-020-1-B,PKR-009,MULTI,FedEx Ground,GROUND
ORD-1014117,2025-04-23,06:27:11,SKU-00037,2,A-03L-004-3-A,PKR-009,MULTI,UPS Ground,GROUND
ORD-1011551,2025-04-23,12:39:31,SKU-02777,2,A-01L-004-3-B,PKR-008,SINGLE,FedEx Ground,PRIORITY_2D
ORD-1008853,2025-04-23,19:24:06,SKU-03496,1,B-01R-016-5-B,PKR-026,MULTI,USPS Priority Mail,GROUND
ORD-1014043,2025-04-23,18:01:44,SKU-02359,2,D-01L-005-5-B,PKR-008,MULTI,USPS Priority Mail,GROUND
ORD-1009969,2025-04-23,06:12:05,SKU-02115,2,B-02R-018-5-A,PKR-012,MULTI,FedEx Ground,GROUND
ORD-1010850,2025-04-23,13:48:17,SKU-04041,2,A-02R-002-2-B,PKR-031,MULTI,FedEx 2Day,GROUND
ORD-1012815,2025-04-23,13:03:54,SKU-03033,2,D-01L-010-4-A,PKR-022,MULTI,FedEx Ground,GROUND
ORD-1014080,2025-04-23,14:26:31,SKU-04328,2,A-02L-021-1-B,PKR-003,MULTI,FedEx 2Day,GROUND
ORD-1010509,2025-04-23,09:40:38,SKU-04353,2,B-02L-022-4-A,PKR-031,MULTI,UPS 2nd Day Air,GROUND
ORD-1013596,2025-04-23,09:44:34,SKU-04710,2,A-02L-008-2-A,PKR-007,MULTI,UPS Ground,GROUND
ORD-1009835,2025-04-23,15:15:05,SKU-02474,1,A-02R-022-2-A,PKR-006,MULTI,USPS Priority Mail,STANDARD_OVERNIGHT
ORD-1011447,2025-04-23,16:06:11,SKU-02298,2,A-01L-014-4-A,PKR-023,MULTI,FedEx 2Day,GROUND
ORD-1011497,2025-04-23,08:13:55,SKU-00585,2,C-04R-005-4-B,PKR-012,MULTI,FedEx Ground,GROUND
ORD-1011891,2025-04-23,11:15:24,SKU-04542,2,C-02L-018-4-A,PKR-014,MULTI,USPS Priority Mail,GROUND
ORD-1008945,2025-04-23,10:43:49,SKU-02552,2,B-02R-022-5-B,PKR-007,MULTI,USPS Priority Mail,GROUND
ORD-1008050,2025-04-23,13:13:33,SKU-02416,1,B-02L-022-2-A,PKR-024,MULTI,USPS Priority Mail,GROUND
ORD-1008117,2025-04-23,06:38:54,SKU-02611,1,C-01R-004-3-B,PKR-026,MULTI,FedEx Ground,PRIORITY_2D
ORD-1014133,2025-04-23,19:11:08,SKU-00097,2,B-04R-020-1-B,PKR-030,MULTI,UPS Ground,GROUND
ORD-1008793,2025-04-23,15:35:30,SKU-04328,2,A-02L-021-1-B,PKR-027,MULTI,USPS Priority Mail,STANDARD_OVERNIGHT
ORD-1014576,2025-04-23,19:27:57,SKU-03378,2,A-01L-004-4-B,PKR-028,MULTI,UPS Ground,GROUND
ORD-1011467,2025-04-23,09:17:58,SKU-00379,2,A-03R-020-4-B,PKR-027,MULTI,FedEx Ground,GROUND
ORD-1010269,2025-04-23,17:08:06,SKU-02609,1,C-01R-013-1-B,PKR-001,MULTI,FedEx Ground,STANDARD_OVERNIGHT
ORD-1011004,2025-04-23,19:57:38,SKU-04328,1,A-02L-021-1-B,PKR-012,MULTI,FedEx Ground,PRIORITY_2D
ORD-1011188,2025-04-23,09:14:26,SKU-03823,1,C-02R-020-1-B,PKR-012,MULTI,FedEx Ground,PRIORITY_2D
ORD-1011429,2025-04-23,20:02:02,SKU-04328,1,A-02L-021-1-B,PKR-005,MULTI,USPS Priority Mail,GROUND
ORD-1008257,2025-04-23,11:42:43,SKU-00547,2,A-03L-005-3-A,PKR-016,MULTI,UPS 2nd Day Air,GROUND
ORD-1009720,2025-04-23,14:15:29,SKU-01743,1,C-04L-009-2-B,PKR-012,MULTI,FedEx Ground,PRIORITY_2D
ORD-1012466,2025-04-23,06:53:06,SKU-02185,2,C-01R-009-4-B,PKR-027,MULTI,FedEx Ground,GROUND
ORD-1012952,2025-04-23,08:32:19,SKU-02908,2,B-02L-005-3-A,PKR-004,MULTI,FedEx Ground,PRIORITY_2D
ORD-1009667,2025-04-23,12:01:26,SKU-04116,1,B-02L-002-3-A,PKR-004,MULTI,UPS 2nd Day Air,GROUND
ORD-1008230,2025-04-23,08:16:35,SKU-02609,1,C-01R-013-1-B,PKR-026,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1008756,2025-04-23,09:47:38,SKU-02104,2,B-01R-002-1-A,PKR-025,MULTI,UPS Ground,GROUND
ORD-1008952,2025-04-23,11:23:17,SKU-00796,1,A-04R-013-4-A,PKR-021,MULTI,FedEx Ground,GROUND
ORD-1010788,2025-04-23,17:55:27,SKU-04328,1,A-02L-021-1-B,PKR-017,MULTI,UPS Ground,PRIORITY_2D
ORD-1015314,2025-04-23,11:58:54,SKU-02272,2,A-02R-002-5-A,PKR-029,MULTI,UPS 2nd Day Air,GROUND
ORD-1012325,2025-04-23,20:20:03,SKU-00017,2,B-03R-001-4-B,PKR-004,MULTI,UPS Ground,GROUND
ORD-1010335,2025-04-23,16:39:20,SKU-04528,1,B-02R-014-3-B,PKR-004,MULTI,FedEx Ground,GROUND
ORD-1015456,2025-04-23,13:01:38,SKU-04328,2,A-02L-021-1-B,PKR-007,MULTI,FedEx Ground,GROUND
ORD-1008758,2025-04-23,12:42:54,SKU-01552,1,A-04R-001-1-B,PKR-020,MULTI,UPS Ground,PRIORITY_2D
ORD-1013256,2025-04-23,06:39:17,SKU-02585,2,A-01R-012-4-A,PKR-024,MULTI,FedEx Ground,GROUND
ORD-1009277,2025-04-23,11:10:52,SKU-03727,2,B-02R-023-4-A,PKR-030,MULTI,FedEx Ground,GROUND
ORD-1011519,2025-04-23,07:13:43,SKU-00087,2,A-04L-011-4-A,PKR-030,MULTI,UPS Ground,GROUND
ORD-1012666,2025-04-23,07:05:51,SKU-04245,2,B-01R-001-1-A,PKR-018,MULTI,FedEx Ground,GROUND
ORD-1014827,2025-04-23,14:28:19,SKU-00559,1,A-04R-005-4-A,PKR-012,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1011292,2025-04-23,17:51:17,SKU-02125,2,A-01R-020-2-B,PKR-028,SINGLE,FedEx Ground,GROUND
ORD-1014206,2025-04-23,12:02:18,SKU-04461,1,C-02L-017-5-B,PKR-025,MULTI,UPS Ground,GROUND
ORD-1014694,2025-04-23,19:01:03,SKU-02527,2,D-01L-014-4-B,PKR-009,MULTI,FedEx Ground,GROUND
ORD-1009139,2025-04-23,20:41:30,SKU-04608,2,A-02L-025-1-B,PKR-010,MULTI,FedEx Ground,GROUND
ORD-1014391,2025-04-23,17:54:29,SKU-04328,2,A-02L-021-1-B,PKR-025,MULTI,UPS Ground,GROUND
ORD-1008382,2025-04-23,15:32:49,SKU-01677,2,E-03R-016-3-B,PKR-005,MULTI,UPS Ground,GROUND
ORD-1011918,2025-04-23,09:16:57,SKU-02609,2,C-01R-013-1-B,PKR-006,MULTI,USPS Priority Mail,GROUND
ORD-1010190,2025-04-23,10:24:04,SKU-02079,2,C-02R-013-3-B,PKR-032,MULTI,UPS Ground,GROUND
ORD-1009088,2025-04-23,15:06:29,SKU-02140,1,B-01R-020-2-B,PKR-030,MULTI,FedEx Ground,PRIORITY_2D
ORD-1008014,2025-04-23,14:43:17,SKU-02770,2,D-01L-014-3-A,PKR-014,MULTI,FedEx Ground,STANDARD_OVERNIGHT
ORD-1009678,2025-04-23,15:56:21,SKU-00001,2,C-03L-001-4-A,PKR-019,MULTI,FedEx Ground,PRIORITY_2D
ORD-1012324,2025-04-23,16:29:15,SKU-02908,2,B-02L-005-3-A,PKR-019,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1010125,2025-04-23,19:20:12,SKU-02828,2,A-02L-007-2-A,PKR-012,MULTI,USPS Priority Mail,GROUND
ORD-1012445,2025-04-23,11:12:40,SKU-01204,2,A-03R-016-1-B,PKR-007,MULTI,UPS 2nd Day Air,GROUND
ORD-1012392,2025-04-23,08:43:22,SKU-04041,1,A-02R-002-2-B,PKR-008,MULTI,UPS 2nd Day Air,GROUND
ORD-1013552,2025-04-23,21:18:27,SKU-02509,2,B-01L-020-5-A,PKR-008,MULTI,FedEx Ground,GROUND
ORD-1008026,2025-04-23,10:13:57,SKU-02708,2,A-01R-026-1-B,PKR-018,MULTI,FedEx Ground,GROUND
ORD-1012540,2025-04-23,13:48:46,SKU-00779,2,B-04L-003-4-B,PKR-017,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1015251,2025-04-23,12:29:01,SKU-04328,2,A-02L-021-1-B,PKR-026,MULTI,FedEx Ground,PRIORITY_2D
ORD-1009287,2025-04-23,17:10:41,SKU-02908,2,B-02L-005-3-A,PKR-029,MULTI,USPS Priority Mail,GROUND
ORD-1008162,2025-04-23,15:30:53,SKU-04328,1,A-02L-021-1-B,PKR-003,MULTI,FedEx Ground,GROUND
ORD-1015027,2025-04-23,08:42:40,SKU-01721,2,A-04L-015-4-B,PKR-024,MULTI,UPS Ground,GROUND
ORD-1009304,2025-04-23,08:40:29,SKU-01432,1,A-04R-017-4-A,PKR-026,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1008543,2025-04-23,16:32:57,SKU-02668,2,A-01R-006-1-A,PKR-008,MULTI,USPS Priority Mail,GROUND
ORD-1010273,2025-04-23,11:41:58,SKU-02564,1,C-01L-011-5-B,PKR-028,MULTI,FedEx Ground,GROUND
ORD-1008898,2025-04-23,15:03:01,SKU-02603,2,C-01L-014-4-A,PKR-026,MULTI,FedEx Ground,GROUND
ORD-1010318,2025-04-23,09:27:19,SKU-02509,2,B-01L-020-5-A,PKR-024,MULTI,USPS Priority Mail,GROUND
ORD-1014260,2025-04-23,09:28:41,SKU-01490,1,B-04R-009-1-A,PKR-028,MULTI,UPS Ground,GROUND
ORD-1023593,2025-04-24,07:54:31,SKU-04688,2,C-01L-020-1-A,PKR-013,MULTI,UPS Ground,GROUND
ORD-1019298,2025-04-24,07:22:28,SKU-04813,2,C-02L-008-2-B,PKR-031,MULTI,FedEx 2Day,GROUND
ORD-1022571,2025-04-24,10:31:18,SKU-04573,2,C-01R-006-3-A,PKR-002,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1023312,2025-04-24,06:55:07,SKU-02366,2,A-01R-020-4-A,PKR-024,MULTI,UPS Ground,GROUND
ORD-1018011,2025-04-24,12:25:13,SKU-02699,1,C-01L-007-2-B,PKR-001,MULTI,FedEx Ground,PRIORITY_2D
ORD-1022576,2025-04-24,10:53:02,SKU-03496,2,B-01R-016-5-B,PKR-004,MULTI,FedEx Ground,GROUND
ORD-1018237,2025-04-24,11:41:34,SKU-04782,1,C-01L-004-3-A,PKR-014,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1021699,2025-04-24,11:06:20,SKU-04328,2,A-02L-021-1-B,PKR-005,MULTI,UPS 2nd Day Air,GROUND
ORD-1016919,2025-04-24,06:51:22,SKU-04328,2,A-02L-021-1-B,PKR-019,MULTI,FedEx Ground,GROUND
ORD-1019981,2025-04-24,10:10:03,SKU-04940,2,C-02L-001-4-B,PKR-019,MULTI,UPS Ground,GROUND
ORD-1021177,2025-04-24,10:37:30,SKU-01721,2,A-04L-015-4-B,PKR-003,MULTI,UPS Ground,GROUND
ORD-1020034,2025-04-24,15:45:23,SKU-00686,2,B-03L-001-2-A,PKR-002,MULTI,FedEx Ground,GROUND
ORD-1019752,2025-04-24,16:56:49,SKU-03725,1,D-02R-018-2-B,PKR-014,MULTI,UPS Ground,GROUND
ORD-1021464,2025-04-24,07:12:31,SKU-00379,1,A-03R-020-4-B,PKR-017,MULTI,UPS Ground,GROUND
ORD-1022052,2025-04-24,17:17:10,SKU-00423,2,B-03R-005-4-B,PKR-009,MULTI,UPS 2nd Day Air,GROUND
ORD-1021360,2025-04-24,15:20:36,SKU-02170,2,A-02R-011-5-B,PKR-029,MULTI,FedEx Ground,PRIORITY_2D
ORD-1017323,2025-04-24,08:42:12,SKU-04328,2,A-02L-021-1-B,PKR-005,MULTI,FedEx Ground,PRIORITY_2D
ORD-1023972,2025-04-24,11:49:38,SKU-00037,2,A-03L-004-3-A,PKR-011,MULTI,FedEx Ground,GROUND
ORD-1019799,2025-04-24,13:06:35,SKU-03346,2,C-02L-008-3-B,PKR-002,MULTI,FedEx Ground,GROUND
ORD-1022825,2025-04-24,12:08:35,SKU-03378,2,A-01L-004-4-B,PKR-011,SINGLE,FedEx 2Day,GROUND
ORD-1021669,2025-04-24,18:06:52,SKU-04328,1,A-02L-021-1-B,PKR-022,MULTI,UPS Ground,PRIORITY_2D
ORD-1016330,2025-04-24,06:18:16,SKU-04328,2,A-02L-021-1-B,PKR-027,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1023386,2025-04-24,17:31:16,SKU-02125,2,A-01R-020-2-B,PKR-025,MULTI,FedEx Ground,GROUND
ORD-1017186,2025-04-24,17:05:24,SKU-02366,2,A-01R-020-4-A,PKR-027,SINGLE,FedEx Ground,GROUND
ORD-1016118,2025-04-24,13:45:31,SKU-03727,2,B-02R-023-4-A,PKR-017,MULTI,USPS Priority Mail,GROUND
ORD-1018355,2025-04-24,19:07:32,SKU-03727,2,B-02R-023-4-A,PKR-027,MULTI,USPS Priority Mail,GROUND
ORD-1022688,2025-04-24,12:37:36,SKU-04608,2,A-02L-025-1-B,PKR-002,MULTI,FedEx Ground,GROUND
ORD-1022596,2025-04-24,18:59:59,SKU-04889,2,A-01L-015-2-B,PKR-027,MULTI,FedEx 2Day,GROUND
ORD-1016766,2025-04-24,16:45:26,SKU-04116,1,B-02L-002-3-A,PKR-012,MULTI,FedEx 2Day,PRIORITY_2D
ORD-1017875,2025-04-24,21:12:24,SKU-04328,2,A-02L-021-1-B,PKR-014,MULTI,USPS Priority Mail,GROUND
ORD-1019558,2025-04-24,06:33:01,SKU-00256,1,A-03R-007-2-A,PKR-011,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1016968,2025-04-24,21:28:58,SKU-04328,1,A-02L-021-1-B,PKR-030,MULTI,FedEx Ground,PRIORITY_2D
