receipt_id,po_number,receipt_date,receipt_time,sku_id,expected_qty,received_qty,variance_qty,putaway_location,putaway_timestamp,associate_id,condition
RCPT-100884,PO-50001,2024-12-28,07:54:00,SKU-01170,885,885,0,A-03L-002-3-B,2024-12-28 08:47:00,RCV-007,NEW
RCPT-100905,PO-50001,2024-12-28,08:10:00,SKU-02695,20,21,1,C-02L-015-1-A,2024-12-28 08:43:00,RCV-002,NEW
RCPT-100959,PO-50001,2024-12-28,09:11:00,SKU-00408,255,256,1,A-03L-009-1-A,2024-12-28 09:42:00,RCV-003,NEW
RCPT-100962,PO-50001,2024-12-28,10:56:00,SKU-00958,68,70,2,B-03L-012-2-A,2024-12-28 12:21:00,RCV-003,NEW
RCPT-100943,PO-50001,2024-12-28,11:08:00,SKU-04928,355,353,-2,B-01L-013-2-B,2024-12-28 14:07:00,RCV-002,NEW
RCPT-100960,PO-50001,2024-12-28,11:42:00,SKU-02085,1241,1241,0,D-02R-008-1-A,2024-12-28 12:52:00,RCV-004,NEW
RCPT-100963,PO-50001,2024-12-28,10:10:00,SKU-01552,543,542,-1,A-04R-001-1-B,2024-12-28 12:15:00,RCV-004,NEW
RCPT-101052,PO-50001,2024-12-30,12:39:00,SKU-01810,12,14,2,E-03R-009-1-A,2024-12-30 13:48:00,RCV-007,NEW
RCPT-101097,PO-50001,2024-12-30,10:10:00,SKU-04908,25,23,-2,E-02R-001-5-B,2024-12-30 11:44:00,RCV-004,NEW
RCPT-101009,PO-50001,2024-12-30,10:47:00,SKU-02159,15,13,-2,D-01L-026-5-B,2024-12-30 13:37:00,RCV-004,NEW
RCPT-100984,PO-50001,2024-12-30,12:28:00,SKU-00324,48,48,0,C-03L-004-3-B,2024-12-30 15:00:00,RCV-001,NEW
RCPT-101034,PO-50001,2024-12-30,08:16:00,SKU-02903,209,207,-2,B-01R-020-5-B,2024-12-30 09:00:00,RCV-002,NEW
RCPT-100993,PO-50001,2024-12-30,12:40:00,SKU-03378,450,448,-2,A-01L-004-4-B,2024-12-30 14:14:00,RCV-008,NEW
RCPT-101106,PO-50001,2024-12-30,09:41:00,SKU-00183,62,64,2,B-04R-001-1-B,2024-12-30 12:23:00,RCV-008,NEW
RCPT-101027,PO-50001,2024-12-30,09:40:00,SKU-00910,277,277,0,B-04R-014-3-A,2024-12-30 11:54:00,RCV-002,NEW
RCPT-101061,PO-50001,2024-12-30,07:51:00,SKU-00034,197,195,-2,A-04L-017-3-A,2024-12-30 10:24:00,RCV-003,NEW
RCPT-101078,PO-50001,2024-12-30,11:04:00,SKU-00328,14,14,0,C-03R-019-4-B,2024-12-30 12:29:00,RCV-004,NEW
RCPT-101084,PO-50001,2024-12-30,12:38:00,SKU-00893,12,10,-2,E-03R-001-4-B,2024-12-30 13:21:00,RCV-003,NEW
RCPT-101092,PO-50001,2024-12-30,08:15:00,SKU-01858,55,55,0,B-03R-018-2-B,2024-12-30 11:01:00,RCV-002,NEW
RCPT-101012,PO-50001,2024-12-30,09:19:00,SKU-02908,5156,5158,2,B-02L-005-3-A,2024-12-30 10:09:00,RCV-006,NEW
RCPT-101045,PO-50001,2024-12-30,09:21:00,SKU-00370,120,120,0,A-03R-008-4-B,2024-12-30 11:23:00,RCV-004,NEW
RCPT-101077,PO-50001,2024-12-30,06:37:00,SKU-01331,535,535,0,A-03R-003-4-B,2024-12-30 07:34:00,RCV-004,NEW
RCPT-101020,PO-50001,2024-12-30,08:29:00,SKU-02163,259,257,-2,A-02R-006-3-A,2024-12-30 10:22:00,RCV-004,DAMAGED
RCPT-100996,PO-50001,2024-12-30,06:23:00,SKU-04608,2590,2590,0,A-02L-025-1-B,2024-12-30 08:52:00,RCV-002,NEW
RCPT-100977,PO-50001,2024-12-30,09:55:00,SKU-00193,12,10,-2,C-04R-016-2-A,2024-12-30 10:27:00,RCV-007,NEW
RCPT-101056,PO-50001,2024-12-30,11:46:00,SKU-00483,228,228,0,C-03L-009-3-A,2024-12-30 13:13:00,RCV-008,NEW
RCPT-101065,PO-50001,2024-12-30,12:42:00,SKU-02914,12,13,1,E-02R-013-2-B,2024-12-30 13:53:00,RCV-006,NEW
RCPT-101063,PO-50001,2024-12-30,07:10:00,SKU-00280,13,12,-1,D-03L-010-1-A,2024-12-30 09:15:00,RCV-007,NEW
RCPT-101053,PO-50001,2024-12-30,08:47:00,SKU-04889,80,78,-2,A-01L-015-2-B,2024-12-30 10:52:00,RCV-006,NEW
RCPT-101039,PO-50001,2024-12-30,10:04:00,SKU-04326,12,13,1,E-02R-003-2-B,2024-12-30 11:00:00,RCV-002,NEW
RCPT-101087,PO-50001,2024-12-30,06:40:00,SKU-00007,42,40,-2,B-04L-011-1-A,2024-12-30 07:38:00,RCV-003,NEW
RCPT-100980,PO-50001,2024-12-30,07:43:00,SKU-02366,5031,5032,1,A-01R-020-4-A,2024-12-30 10:06:00,RCV-001,NEW
RCPT-101035,PO-50001,2024-12-30,06:20:00,SKU-04308,326,328,2,B-02R-019-4-A,2024-12-30 06:59:00,RCV-001,NEW
RCPT-101006,PO-50001,2024-12-30,10:00:00,SKU-04486,71,72,1,A-01L-016-3-A,2024-12-30 12:30:00,RCV-007,NEW
RCPT-101108,PO-50001,2024-12-30,06:51:00,SKU-03868,24,26,2,B-02R-015-1-A,2024-12-30 08:57:00,RCV-007,NEW
RCPT-101192,PO-50001,2024-12-31,06:43:00,SKU-02937,281,279,-2,C-02R-019-5-A,2024-12-31 08:26:00,RCV-003,NEW
RCPT-101201,PO-50001,2024-12-31,06:31:00,SKU-01478,19,18,-1,B-04R-012-4-A,2024-12-31 07:43:00,RCV-001,NEW
RCPT-101144,PO-50001,2024-12-31,08:47:00,SKU-02677,133,133,0,B-01R-002-4-A,2024-12-31 09:21:00,RCV-005,NEW
RCPT-101187,PO-50001,2024-12-31,09:23:00,SKU-03600,88,88,0,A-01L-017-2-B,2024-12-31 10:26:00,RCV-002,NEW
RCPT-101227,PO-50001,2024-12-31,07:19:00,SKU-01884,37,39,2,D-03R-018-3-B,2024-12-31 08:44:00,RCV-002,NEW
RCPT-101197,PO-50001,2024-12-31,09:21:00,SKU-04583,15,16,1,C-02L-020-4-B,2024-12-31 11:26:00,RCV-003,NEW
RCPT-101276,PO-50001,2024-12-31,07:50:00,SKU-02141,46,47,1,B-02L-018-2-A,2024-12-31 09:17:00,RCV-001,NEW
RCPT-101131,PO-50001,2024-12-31,12:51:00,SKU-02428,62,60,-2,B-01L-024-5-A,2024-12-31 14:24:00,RCV-001,NEW
RCPT-101163,PO-50001,2024-12-31,10:46:00,SKU-00662,12,10,-2,D-03R-017-1-A,2024-12-31 13:24:00,RCV-004,NEW
RCPT-101166,PO-50001,2024-12-31,12:56:00,SKU-02366,5907,5907,0,A-01R-020-4-A,2024-12-31 14:58:00,RCV-002,NEW
RCPT-101243,PO-50001,2024-12-31,07:23:00,SKU-04710,350,352,2,A-02L-008-2-A,2024-12-31 09:37:00,RCV-001,NEW
RCPT-101121,PO-50001,2024-12-31,06:06:00,SKU-02050,911,912,1,C-02L-007-1-A,2024-12-31 08:28:00,RCV-008,NEW
RCPT-101282,PO-50001,2024-12-31,07:48:00,SKU-02124,30,30,0,B-01R-023-4-A,2024-12-31 08:34:00,RCV-003,NEW
RCPT-101206,PO-50001,2024-12-31,08:48:00,SKU-00426,12,12,0,C-04L-019-3-A,2024-12-31 11:47:00,RCV-007,NEW
RCPT-101246,PO-50001,2024-12-31,07:49:00,SKU-02681,1461,1462,1,A-01R-018-4-B,2024-12-31 09:09:00,RCV-004,NEW
RCPT-101122,PO-50001,2024-12-31,11:31:00,SKU-01204,4497,4498,1,A-03R-016-1-B,2024-12-31 13:44:00,RCV-003,NEW
RCPT-101114,PO-50001,2024-12-31,07:36:00,SKU-02586,161,159,-2,A-02R-026-3-A,2024-12-31 09:27:00,RCV-005,NEW
RCPT-101147,PO-50001,2024-12-31,08:42:00,SKU-02044,177,175,-2,A-01R-023-5-B,2024-12-31 11:08:00,RCV-008,NEW
RCPT-101272,PO-50001,2024-12-31,11:33:00,SKU-00643,106,104,-2,A-03R-014-2-B,2024-12-31 14:20:00,RCV-002,NEW
RCPT-101190,PO-50001,2024-12-31,09:53:00,SKU-00262,19,20,1,C-03R-011-1-A,2024-12-31 10:53:00,RCV-008,NEW
RCPT-101261,PO-50001,2024-12-31,08:43:00,SKU-00037,1136,1136,0,A-03L-004-3-A,2024-12-31 09:33:00,RCV-004,NEW
RCPT-101255,PO-50001,2024-12-31,11:35:00,SKU-04990,19,19,0,D-01R-016-1-B,2024-12-31 12:44:00,RCV-008,NEW
RCPT-101174,PO-50001,2024-12-31,12:38:00,SKU-00254,62,60,-2,A-04L-020-4-A,2024-12-31 15:30:00,RCV-005,NEW
RCPT-101158,PO-50001,2024-12-31,09:43:00,SKU-04878,1067,1069,2,B-01R-016-3-B,2024-12-31 11:55:00,RCV-007,NEW
RCPT-101182,PO-50001,2024-12-31,12:35:00,SKU-01639,12,12,0,D-04R-001-1-A,2024-12-31 14:37:00,RCV-007,NEW
RCPT-101256,PO-50001,2024-12-31,07:52:00,SKU-00983,117,118,1,A-03R-013-4-B,2024-12-31 08:31:00,RCV-003,NEW
RCPT-101205,PO-50001,2024-12-31,09:13:00,SKU-04775,389,391,2,A-02R-001-5-B,2024-12-31 11:38:00,RCV-003,DAMAGED
RCPT-101199,PO-50001,2024-12-31,06:45:00,SKU-03646,12,12,0,D-02L-011-3-A,2024-12-31 07:53:00,RCV-002,NEW
RCPT-101215,PO-50001,2024-12-31,09:03:00,SKU-00017,529,527,-2,B-03R-001-4-B,2024-12-31 10:09:00,RCV-004,DAMAGED
RCPT-101113,PO-50001,2024-12-31,06:33:00,SKU-00872,5258,5257,-1,A-04L-005-1-A,2024-12-31 07:25:00,RCV-007,NEW
RCPT-101202,PO-50001,2024-12-31,12:47:00,SKU-00303,111,113,2,B-03L-008-1-A,2024-12-31 15:44:00,RCV-005,NEW
RCPT-101433,PO-50001,2025-01-01,10:44:00,SKU-04727,16,17,1,D-02L-007-1-B,2025-01-01 11:15:00,RCV-006,DAMAGED
RCPT-101412,PO-50001,2025-01-01,11:10:00,SKU-03370,12,13,1,D-02R-002-1-A,2025-01-01 13:49:00,RCV-002,NEW
RCPT-101347,PO-50001,2025-01-01,06:05:00,SKU-03049,248,249,1,C-02L-003-4-A,2025-01-01 07:59:00,RCV-003,NEW
RCPT-101288,PO-50001,2025-01-01,06:33:00,SKU-02145,19,21,2,E-02R-023-4-A,2025-01-01 08:54:00,RCV-004,NEW
RCPT-101302,PO-50001,2025-01-01,10:07:00,SKU-01459,34,32,-2,B-04L-007-1-B,2025-01-01 12:36:00,RCV-002,NEW
RCPT-101318,PO-50001,2025-01-01,08:04:00,SKU-04959,107,105,-2,B-01L-008-1-B,2025-01-01 09:19:00,RCV-004,NEW
RCPT-101290,PO-50001,2025-01-01,09:54:00,SKU-00442,64,62,-2,B-04L-003-4-A,2025-01-01 12:53:00,RCV-007,NEW
RCPT-101393,PO-50001,2025-01-01,08:27:00,SKU-03825,277,277,0,B-01R-003-2-A,2025-01-01 11:16:00,RCV-007,NEW
RCPT-101336,PO-50001,2025-01-01,07:23:00,SKU-04608,1711,1709,-2,A-02L-025-1-B,2025-01-01 08:30:00,RCV-007,NEW
RCPT-101297,PO-50001,2025-01-01,07:49:00,SKU-02115,12,10,-2,B-02R-018-5-A,2025-01-01 09:21:00,RCV-002,NEW
RCPT-101362,PO-50001,2025-01-01,12:16:00,SKU-02408,28,27,-1,C-02L-012-3-A,2025-01-01 13:19:00,RCV-006,NEW
RCPT-101337,PO-50001,2025-01-01,11:02:00,SKU-01220,52,54,2,B-04L-018-2-B,2025-01-01 13:17:00,RCV-007,NEW
RCPT-101422,PO-50001,2025-01-01,10:12:00,SKU-02973,165,166,1,B-01R-015-1-A,2025-01-01 12:11:00,RCV-001,NEW
RCPT-101311,PO-50001,2025-01-01,08:40:00,SKU-04528,1410,1412,2,B-02R-014-3-B,2025-01-01 10:41:00,RCV-003,NEW
RCPT-101346,PO-50001,2025-01-01,11:05:00,SKU-00229,107,106,-1,A-04R-007-2-A,2025-01-01 13:24:00,RCV-001,NEW
RCPT-101418,PO-50001,2025-01-01,09:58:00,SKU-02142,18,20,2,C-01R-017-2-B,2025-01-01 10:34:00,RCV-005,NEW
RCPT-101371,PO-50001,2025-01-01,09:10:00,SKU-00535,265,265,0,A-03R-010-2-A,2025-01-01 11:43:00,RCV-008,NEW
RCPT-101328,PO-50001,2025-01-01,06:11:00,SKU-01803,915,916,1,B-03R-020-1-A,2025-01-01 06:52:00,RCV-005,NEW
RCPT-101339,PO-50001,2025-01-01,06:14:00,SKU-04370,671,669,-2,A-02R-026-5-A,2025-01-01 06:55:00,RCV-006,NEW
RCPT-101429,PO-50001,2025-01-01,10:07:00,SKU-02893,223,221,-2,B-01L-026-2-B,2025-01-01 12:08:00,RCV-005,NEW
RCPT-101432,PO-50001,2025-01-01,07:56:00,SKU-02509,1781,1783,2,B-01L-020-5-A,2025-01-01 08:49:00,RCV-008,NEW
RCPT-101383,PO-50001,2025-01-01,09:32:00,SKU-00047,71,73,2,A-03L-014-4-B,2025-01-01 11:01:00,RCV-001,NEW
RCPT-101338,PO-50001,2025-01-01,10:08:00,SKU-02316,160,161,1,A-02L-026-1-A,2025-01-01 12:51:00,RCV-002,NEW
RCPT-101366,PO-50001,2025-01-01,07:44:00,SKU-04769,12,11,-1,A-02R-008-3-A,2025-01-01 09:59:00,RCV-008,NEW
RCPT-101350,PO-50001,2025-01-01,12:53:00,SKU-02366,3380,3381,1,A-01R-020-4-A,2025-01-01 15:23:00,RCV-002,NEW
RCPT-101355,PO-50001,2025-01-01,08:19:00,SKU-04814,405,404,-1,B-02R-017-4-A,2025-01-01 09:17:00,RCV-002,NEW
RCPT-101398,PO-50001,2025-01-01,12:34:00,SKU-00446,272,272,0,B-04L-006-4-A,2025-01-01 15:27:00,RCV-004,NEW
RCPT-101356,PO-50001,2025-01-01,10:43:00,SKU-00193,27,27,0,C-04R-016-2-A,2025-01-01 12:29:00,RCV-001,NEW
RCPT-101427,PO-50001,2025-01-01,09:05:00,SKU-04137,12,12,0,D-01R-010-3-A,2025-01-01 11:06:00,RCV-007,NEW
RCPT-101405,PO-50001,2025-01-01,08:52:00,SKU-01490,1236,1235,-1,B-04R-009-1-A,2025-01-01 11:13:00,RCV-002,NEW
RCPT-101456,PO-50001,2025-01-02,07:53:00,SKU-03164,21,22,1,A-02L-018-4-A,2025-01-02 10:00:00,RCV-001,NEW
RCPT-101574,PO-50001,2025-01-02,11:04:00,SKU-02668,52,51,-1,A-01R-006-1-A,2025-01-02 12:43:00,RCV-001,NEW
RCPT-101448,PO-50001,2025-01-02,08:03:00,SKU-04165,34,34,0,B-02L-002-5-B,2025-01-02 09:12:00,RCV-007,NEW
RCPT-101510,PO-50001,2025-01-02,07:19:00,SKU-04778,226,227,1,B-01L-023-3-B,2025-01-02 07:59:00,RCV-004,NEW
RCPT-101453,PO-50001,2025-01-02,09:14:00,SKU-01652,218,220,2,B-04R-013-1-B,2025-01-02 10:17:00,RCV-006,NEW
RCPT-101450,PO-50001,2025-01-02,09:57:00,SKU-02050,997,996,-1,C-02L-007-1-A,2025-01-02 10:43:00,RCV-002,NEW
RCPT-101534,PO-50001,2025-01-02,09:26:00,SKU-02509,1440,1439,-1,B-01L-020-5-A,2025-01-02 11:32:00,RCV-007,NEW
RCPT-101483,PO-50001,2025-01-02,08:04:00,SKU-04800,26,27,1,C-01R-014-3-A,2025-01-02 09:30:00,RCV-004,NEW
RCPT-101572,PO-50001,2025-01-02,09:35:00,SKU-00680,22,24,2,B-03R-017-4-B,2025-01-02 10:21:00,RCV-008,NEW
RCPT-101503,PO-50001,2025-01-02,06:12:00,SKU-03712,12,11,-1,B-01L-006-5-B,2025-01-02 07:46:00,RCV-007,NEW
RCPT-101504,PO-50001,2025-01-02,06:10:00,SKU-04528,1153,1154,1,B-02R-014-3-B,2025-01-02 08:04:00,RCV-001,NEW
RCPT-101569,PO-50001,2025-01-02,09:40:00,SKU-01428,220,221,1,A-03L-006-4-A,2025-01-02 11:38:00,RCV-006,NEW
RCPT-101474,PO-50001,2025-01-02,07:25:00,SKU-02390,22,20,-2,C-01L-020-1-B,2025-01-02 08:15:00,RCV-001,NEW
RCPT-101512,PO-50001,2025-01-02,12:17:00,SKU-02247,18,17,-1,B-02L-014-5-A,2025-01-02 13:21:00,RCV-005,NEW
RCPT-101530,PO-50001,2025-01-02,11:28:00,SKU-02585,1655,1655,0,A-01R-012-4-A,2025-01-02 12:05:00,RCV-006,NEW
RCPT-101522,PO-50001,2025-01-02,10:40:00,SKU-04563,294,295,1,A-02L-022-4-B,2025-01-02 13:10:00,RCV-003,NEW
RCPT-101584,PO-50001,2025-01-02,10:17:00,SKU-02893,208,207,-1,B-01L-026-2-B,2025-01-02 12:02:00,RCV-003,NEW
RCPT-101493,PO-50001,2025-01-02,11:03:00,SKU-00017,337,337,0,B-03R-001-4-B,2025-01-02 12:02:00,RCV-002,NEW
RCPT-101475,PO-50001,2025-01-02,07:18:00,SKU-04370,478,480,2,A-02R-026-5-A,2025-01-02 08:25:00,RCV-002,NEW
RCPT-101457,PO-50001,2025-01-02,12:39:00,SKU-00255,13,15,2,D-03R-005-2-B,2025-01-02 14:37:00,RCV-002,NEW
RCPT-101527,PO-50001,2025-01-02,12:16:00,SKU-00014,73,71,-2,A-04L-004-2-B,2025-01-02 12:54:00,RCV-003,NEW
RCPT-101580,PO-50001,2025-01-02,09:32:00,SKU-04094,12,11,-1,C-02L-012-5-A,2025-01-02 11:52:00,RCV-008,NEW
RCPT-101554,PO-50001,2025-01-02,07:37:00,SKU-02936,12,11,-1,D-02L-012-4-B,2025-01-02 08:45:00,RCV-008,NEW
RCPT-101535,PO-50001,2025-01-02,10:15:00,SKU-04245,89,89,0,B-01R-001-1-A,2025-01-02 11:32:00,RCV-005,NEW
RCPT-101441,PO-50001,2025-01-02,10:26:00,SKU-01803,548,547,-1,B-03R-020-1-A,2025-01-02 12:42:00,RCV-006,NEW
RCPT-101498,PO-50001,2025-01-02,12:49:00,SKU-01170,384,386,2,A-03L-002-3-B,2025-01-02 15:18:00,RCV-004,NEW
RCPT-101553,PO-50001,2025-01-02,07:33:00,SKU-00703,16,15,-1,A-04R-002-2-B,2025-01-02 08:06:00,RCV-008,NEW
RCPT-101488,PO-50001,2025-01-02,09:15:00,SKU-02707,49,50,1,A-02L-009-3-A,2025-01-02 09:53:00,RCV-008,NEW
RCPT-101443,PO-50001,2025-01-02,08:19:00,SKU-02859,1053,1053,0,A-01L-018-3-A,2025-01-02 10:23:00,RCV-002,NEW
RCPT-101489,PO-50001,2025-01-02,12:28:00,SKU-02357,344,343,-1,C-02L-006-2-A,2025-01-02 14:57:00,RCV-007,NEW
RCPT-101595,PO-50001,2025-01-03,08:39:00,SKU-04457,1627,1625,-2,A-01L-020-2-B,2025-01-03 11:33:00,RCV-006,NEW
RCPT-101598,PO-50001,2025-01-03,06:19:00,SKU-00859,16,16,0,C-04L-007-3-A,2025-01-03 08:26:00,RCV-003,NEW
RCPT-101635,PO-50001,2025-01-03,06:02:00,SKU-03554,235,236,1,C-02L-010-3-A,2025-01-03 06:32:00,RCV-005,NEW
RCPT-101604,PO-50001,2025-01-03,10:21:00,SKU-02443,12,10,-2,D-02R-017-4-B,2025-01-03 12:07:00,RCV-004,NEW
RCPT-101675,PO-50001,2025-01-03,10:33:00,SKU-04982,30,31,1,D-01R-011-1-B,2025-01-03 13:12:00,RCV-005,NEW
RCPT-101684,PO-50001,2025-01-03,11:37:00,SKU-04664,112,111,-1,A-02R-002-3-A,2025-01-03 12:10:00,RCV-001,NEW
RCPT-101668,PO-50001,2025-01-03,08:01:00,SKU-01775,48,48,0,B-03R-006-4-B,2025-01-03 10:29:00,RCV-008,NEW
RCPT-101730,PO-50001,2025-01-03,07:06:00,SKU-04775,903,904,1,A-02R-001-5-B,2025-01-03 08:52:00,RCV-008,NEW
RCPT-101608,PO-50001,2025-01-03,11:39:00,SKU-02085,1189,1189,0,D-02R-008-1-A,2025-01-03 14:32:00,RCV-006,NEW
RCPT-101729,PO-50001,2025-01-03,06:32:00,SKU-02280,16,17,1,C-01L-026-1-A,2025-01-03 08:55:00,RCV-005,NEW
RCPT-101640,PO-50001,2025-01-03,07:47:00,SKU-01040,185,186,1,B-04R-019-4-A,2025-01-03 09:35:00,RCV-001,NEW
RCPT-101712,PO-50001,2025-01-03,08:27:00,SKU-00654,95,94,-1,B-04R-010-4-B,2025-01-03 09:23:00,RCV-007,NEW
RCPT-101611,PO-50001,2025-01-03,07:26:00,SKU-02737,83,83,0,D-01L-021-5-A,2025-01-03 08:28:00,RCV-005,NEW
RCPT-101692,PO-50001,2025-01-03,06:36:00,SKU-04768,417,417,0,A-01R-021-2-A,2025-01-03 07:39:00,RCV-006,NEW
RCPT-101662,PO-50001,2025-01-03,08:49:00,SKU-03077,440,440,0,B-02L-012-4-B,2025-01-03 09:53:00,RCV-006,NEW
RCPT-101704,PO-50001,2025-01-03,11:43:00,SKU-00063,25,27,2,C-04L-014-4-A,2025-01-03 13:44:00,RCV-002,NEW
RCPT-101719,PO-50001,2025-01-03,12:32:00,SKU-02292,15,13,-2,C-02L-013-5-A,2025-01-03 15:19:00,RCV-004,NEW
RCPT-101680,PO-50001,2025-01-03,07:16:00,SKU-00293,34,36,2,C-03L-006-1-A,2025-01-03 09:09:00,RCV-002,NEW
RCPT-101632,PO-50001,2025-01-03,06:24:00,SKU-00430,24,26,2,B-04R-002-3-B,2025-01-03 07:05:00,RCV-004,NEW
RCPT-101698,PO-50001,2025-01-03,09:17:00,SKU-01975,159,161,2,B-04L-014-4-A,2025-01-03 12:08:00,RCV-006,NEW
RCPT-101687,PO-50001,2025-01-03,09:31:00,SKU-03378,224,223,-1,A-01L-004-4-B,2025-01-03 11:13:00,RCV-002,NEW
RCPT-101713,PO-50001,2025-01-03,07:26:00,SKU-04023,12,12,0,D-02R-009-5-B,2025-01-03 09:55:00,RCV-004,NEW
RCPT-101603,PO-50001,2025-01-03,06:30:00,SKU-02908,4187,4187,0,B-02L-005-3-A,2025-01-03 07:13:00,RCV-005,NEW
RCPT-101703,PO-50001,2025-01-03,06:12:00,SKU-00061,12,11,-1,D-03L-004-3-A,2025-01-03 07:11:00,RCV-004,NEW
RCPT-101606,PO-50001,2025-01-03,11:31:00,SKU-04041,11080,11078,-2,A-02R-002-2-B,2025-01-03 14:01:00,RCV-006,NEW
RCPT-101710,PO-50001,2025-01-03,09:22:00,SKU-04865,807,807,0,A-01R-011-4-B,2025-01-03 10:16:00,RCV-006,NEW
RCPT-101642,PO-50001,2025-01-03,07:30:00,SKU-01442,12,10,-2,D-03L-016-1-B,2025-01-03 08:29:00,RCV-007,NEW
RCPT-101599,PO-50001,2025-01-03,12:31:00,SKU-02050,710,712,2,C-02L-007-1-A,2025-01-03 13:44:00,RCV-008,NEW
RCPT-101644,PO-50001,2025-01-03,06:10:00,SKU-00195,12,10,-2,C-03L-014-2-B,2025-01-03 07:52:00,RCV-008,NEW
RCPT-101661,PO-50001,2025-01-03,06:20:00,SKU-01428,179,181,2,A-03L-006-4-A,2025-01-03 07:32:00,RCV-005,NEW
RCPT-101738,PO-50001,2025-01-03,09:55:00,SKU-00391,24,24,0,C-04L-006-1-A,2025-01-03 11:47:00,RCV-005,NEW
RCPT-101624,PO-50001,2025-01-03,10:52:00,SKU-02084,12,10,-2,D-02R-015-1-A,2025-01-03 13:25:00,RCV-002,NEW
RCPT-101788,PO-50001,2025-01-04,12:51:00,SKU-04116,147,149,2,B-02L-002-3-A,2025-01-04 14:41:00,RCV-007,NEW
RCPT-101748,PO-50001,2025-01-04,07:52:00,SKU-04328,11751,11751,0,A-02L-021-1-B,2025-01-04 09:08:00,RCV-007,NEW
RCPT-101812,PO-50001,2025-01-04,11:11:00,SKU-04865,488,490,2,A-01R-011-4-B,2025-01-04 12:36:00,RCV-006,NEW
RCPT-101835,PO-50001,2025-01-04,08:09:00,SKU-00019,150,150,0,A-03R-001-1-A,2025-01-04 09:07:00,RCV-002,NEW
RCPT-101747,PO-50001,2025-01-04,09:36:00,SKU-02836,179,178,-1,A-02R-009-1-B,2025-01-04 11:45:00,RCV-005,NEW
RCPT-101796,PO-50001,2025-01-04,08:22:00,SKU-03172,119,120,1,A-01R-006-1-B,2025-01-04 09:31:00,RCV-004,NEW
RCPT-101743,PO-50001,2025-01-04,11:10:00,SKU-02365,61,63,2,A-02L-010-3-A,2025-01-04 14:01:00,RCV-001,NEW
RCPT-101765,PO-50001,2025-01-04,07:56:00,SKU-04457,3277,3275,-2,A-01L-020-2-B,2025-01-04 10:00:00,RCV-004,NEW
RCPT-101808,PO-50001,2025-01-04,06:19:00,SKU-00017,293,292,-1,B-03R-001-4-B,2025-01-04 07:51:00,RCV-007,NEW
RCPT-101818,PO-50001,2025-01-04,12:07:00,SKU-03821,79,77,-2,A-01R-017-3-A,2025-01-04 14:15:00,RCV-004,NEW
RCPT-101768,PO-50001,2025-01-04,10:12:00,SKU-02807,59,59,0,A-02L-026-2-A,2025-01-04 10:54:00,RCV-003,NEW
RCPT-101862,PO-50001,2025-01-04,08:25:00,SKU-01490,1168,1168,0,B-04R-009-1-A,2025-01-04 09:33:00,RCV-004,NEW
RCPT-101873,PO-50001,2025-01-04,09:44:00,SKU-00315,90,90,0,A-03R-020-4-A,2025-01-04 11:28:00,RCV-006,NEW
RCPT-101847,PO-50001,2025-01-04,10:08:00,SKU-04925,19,21,2,C-01L-015-4-A,2025-01-04 10:58:00,RCV-007,NEW
RCPT-101815,PO-50001,2025-01-04,08:27:00,SKU-02342,12,13,1,C-02R-004-2-B,2025-01-04 10:12:00,RCV-003,NEW
RCPT-101805,PO-50001,2025-01-04,09:02:00,SKU-02232,302,301,-1,C-01L-002-5-A,2025-01-04 09:41:00,RCV-006,NEW
RCPT-101870,PO-50001,2025-01-04,06:33:00,SKU-04292,92,93,1,B-02L-008-2-A,2025-01-04 07:19:00,RCV-003,NEW
RCPT-101807,PO-50001,2025-01-04,06:43:00,SKU-02973,159,157,-2,B-01R-015-1-A,2025-01-04 08:56:00,RCV-008,NEW
RCPT-101827,PO-50001,2025-01-04,08:40:00,SKU-01019,572,572,0,B-03R-014-1-A,2025-01-04 11:11:00,RCV-001,NEW
RCPT-101822,PO-50001,2025-01-04,08:52:00,SKU-04563,353,355,2,A-02L-022-4-B,2025-01-04 11:14:00,RCV-004,NEW
RCPT-101929,PO-50002,2025-01-06,07:23:00,SKU-00634,12,11,-1,C-04L-020-3-B,2025-01-06 09:47:00,RCV-003,NEW
RCPT-101968,PO-50002,2025-01-06,09:55:00,SKU-00506,210,208,-2,B-03R-016-3-B,2025-01-06 12:35:00,RCV-007,NEW
RCPT-102020,PO-50002,2025-01-06,09:50:00,SKU-03077,420,418,-2,B-02L-012-4-B,2025-01-06 10:44:00,RCV-006,NEW
RCPT-101921,PO-50002,2025-01-06,11:23:00,SKU-03881,749,750,1,B-02R-002-4-A,2025-01-06 13:44:00,RCV-004,NEW
RCPT-102053,PO-50002,2025-01-06,07:43:00,SKU-02913,598,599,1,B-01L-015-2-B,2025-01-06 10:30:00,RCV-002,NEW
RCPT-101962,PO-50002,2025-01-06,12:27:00,SKU-02859,1085,1084,-1,A-01L-018-3-A,2025-01-06 13:53:00,RCV-004,NEW
RCPT-102008,PO-50002,2025-01-06,10:35:00,SKU-04932,265,265,0,A-02R-018-5-A,2025-01-06 12:26:00,RCV-007,NEW
RCPT-102034,PO-50002,2025-01-06,08:40:00,SKU-00326,68,67,-1,B-04L-006-2-B,2025-01-06 09:40:00,RCV-002,NEW
